Municipio,Categoria,Tipo,Valor,Year,Isla
SANT LLORENÇ DES CARDASSAR,H 2*,ESTABL.,2,15,Mallorca
SANT LLORENÇ DES CARDASSAR,H 2*,PLACES,514,15,Mallorca
SANT LLORENÇ DES CARDASSAR,H 3*,ESTABL.,13,15,Mallorca
SANT LLORENÇ DES CARDASSAR,H 3*,PLACES,2760,15,Mallorca
SANT LLORENÇ DES CARDASSAR,H 3*SUP,ESTABL.,NA,15,Mallorca
SANT LLORENÇ DES CARDASSAR,H 3*SUP,PLACES,NA,15,Mallorca
SANT LLORENÇ DES CARDASSAR,H 4*,ESTABL.,17,15,Mallorca
SANT LLORENÇ DES CARDASSAR,H 4*,PLACES,6478,15,Mallorca
SANT LLORENÇ DES CARDASSAR,H 4* SUP,ESTABL.,NA,15,Mallorca
SANT LLORENÇ DES CARDASSAR,H 4* SUP,PLACES,NA,15,Mallorca
SANT LLORENÇ DES CARDASSAR,H 5*,ESTABL.,3,15,Mallorca
SANT LLORENÇ DES CARDASSAR,H 5*,PLACES,1042,15,Mallorca
SANT LLORENÇ DES CARDASSAR,H 5* G.L.,ESTABL.,NA,15,Mallorca
SANT LLORENÇ DES CARDASSAR,H 5* G.L.,PLACES,NA,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HA 1*,ESTABL.,NA,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HA 1*,PLACES,NA,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HA 2*,ESTABL.,NA,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HA 2*,PLACES,NA,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HA 3*,ESTABL.,10,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HA 3*,PLACES,4875,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HA 3* SUP,ESTABL.,NA,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HA 3* SUP,PLACES,NA,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HA 4*,ESTABL.,13,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HA 4*,PLACES,6613,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HA 4* SUP,ESTABL.,1,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HA 4* SUP,PLACES,518,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HA 5*,ESTABL.,NA,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HA 5*,PLACES,NA,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HO,ESTABL.,NA,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HO,PLACES,NA,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HR  1*,ESTABL.,NA,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HR  1*,PLACES,NA,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HR 2*,ESTABL.,2,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HR 2*,PLACES,180,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HR 3*,ESTABL.,NA,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HR 3*,PLACES,NA,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HR 5*,ESTABL.,NA,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HR 5*,PLACES,NA,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HR,ESTABL.,1,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HR,PLACES,56,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HS 1*,ESTABL.,NA,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HS 1*,PLACES,NA,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HS 2*,ESTABL.,2,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HS 2*,PLACES,111,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HS 3*,ESTABL.,NA,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HS 3*,PLACES,NA,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HSR 1*,ESTABL.,2,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HSR 1*,PLACES,91,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HSR 2*,ESTABL.,1,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HSR 2*,PLACES,42,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HSR 3*,ESTABL.,NA,15,Mallorca
SANT LLORENÇ DES CARDASSAR,HSR 3*,PLACES,NA,15,Mallorca
SANT LLORENÇ DES CARDASSAR,PENS 2*,ESTABL.,NA,15,Mallorca
SANT LLORENÇ DES CARDASSAR,PENS 2*,PLACES,NA,15,Mallorca
SANT LLORENÇ DES CARDASSAR,TI,ESTABL.,NA,15,Mallorca
SANT LLORENÇ DES CARDASSAR,TI,PLACES,NA,15,Mallorca
SANT LLORENÇ DES CARDASSAR,TOTAL,ESTABL.,93,15,Mallorca
SANT LLORENÇ DES CARDASSAR,TOTAL,PLACES,25284,15,Mallorca
SANTA EUGÈNIA,A 1 Ll,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,A 1 Ll,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,A 2 Ll,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,A 2 Ll,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,A 3 Ll,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,A 3 Ll,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,A 4 Ll,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,A 4 Ll,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,AG,ESTABL.,1,15,Mallorca
SANTA EUGÈNIA,AG,PLACES,10,15,Mallorca
SANTA EUGÈNIA,CH,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,CH,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,CT,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,CT,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,CV 2*,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,CV 2*,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,CV 3*,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,CV 3*,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,F,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,F,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,H 1*,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,H 1*,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,H 2*,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,H 2*,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,H 3*,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,H 3*,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,H 3*SUP,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,H 3*SUP,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,H 4*,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,H 4*,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,H 4* SUP,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,H 4* SUP,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,H 5*,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,H 5*,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,H 5* G.L.,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,H 5* G.L.,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,HA 1*,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,HA 1*,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,HA 2*,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,HA 2*,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,HA 3*,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,HA 3*,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,HA 3* SUP,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,HA 3* SUP,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,HA 4*,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,HA 4*,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,HA 4* SUP,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,HA 4* SUP,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,HA 5*,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,HA 5*,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,HO,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,HO,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,HR  1*,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,HR  1*,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,HR 2*,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,HR 2*,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,HR 3*,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,HR 3*,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,HR 5*,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,HR 5*,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,HR,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,HR,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,HS 1*,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,HS 1*,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,HS 2*,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,HS 2*,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,HS 3*,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,HS 3*,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,HSR 1*,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,HSR 1*,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,HSR 2*,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,HSR 2*,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,HSR 3*,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,HSR 3*,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,PENS 2*,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,PENS 2*,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,TI,ESTABL.,NA,15,Mallorca
SANTA EUGÈNIA,TI,PLACES,NA,15,Mallorca
SANTA EUGÈNIA,TOTAL,ESTABL.,1,15,Mallorca
SANTA EUGÈNIA,TOTAL,PLACES,10,15,Mallorca
SANTA MARGALIDA,A 1 Ll,ESTABL.,3,15,Mallorca
SANTA MARGALIDA,A 1 Ll,PLACES,178,15,Mallorca
SANTA MARGALIDA,A 2 Ll,ESTABL.,7,15,Mallorca
SANTA MARGALIDA,A 2 Ll,PLACES,339,15,Mallorca
SANTA MARGALIDA,A 3 Ll,ESTABL.,NA,15,Mallorca
SANTA MARGALIDA,A 3 Ll,PLACES,NA,15,Mallorca
SANTA MARGALIDA,A 4 Ll,ESTABL.,NA,15,Mallorca
SANTA MARGALIDA,A 4 Ll,PLACES,NA,15,Mallorca
SANTA MARGALIDA,AG,ESTABL.,5,15,Mallorca
SANTA MARGALIDA,AG,PLACES,84,15,Mallorca
SANTA MARGALIDA,CH,ESTABL.,NA,15,Mallorca
SANTA MARGALIDA,CH,PLACES,NA,15,Mallorca
SANTA MARGALIDA,CT,ESTABL.,NA,15,Mallorca
SANTA MARGALIDA,CT,PLACES,NA,15,Mallorca
SANTA MARGALIDA,CV 2*,ESTABL.,NA,15,Mallorca
SANTA MARGALIDA,CV 2*,PLACES,NA,15,Mallorca
SANTA MARGALIDA,CV 3*,ESTABL.,NA,15,Mallorca
SANTA MARGALIDA,CV 3*,PLACES,NA,15,Mallorca
SANTA MARGALIDA,F,ESTABL.,NA,15,Mallorca
SANTA MARGALIDA,F,PLACES,NA,15,Mallorca
SANTA MARGALIDA,H 1*,ESTABL.,2,15,Mallorca
SANTA MARGALIDA,H 1*,PLACES,276,15,Mallorca
SANTA MARGALIDA,H 2*,ESTABL.,1,15,Mallorca
SANTA MARGALIDA,H 2*,PLACES,154,15,Mallorca
SANTA MARGALIDA,H 3*,ESTABL.,17,15,Mallorca
SANTA MARGALIDA,H 3*,PLACES,5704,15,Mallorca
SANTA MARGALIDA,H 3*SUP,ESTABL.,NA,15,Mallorca
SANTA MARGALIDA,H 3*SUP,PLACES,NA,15,Mallorca
SANTA MARGALIDA,H 4*,ESTABL.,3,15,Mallorca
SANTA MARGALIDA,H 4*,PLACES,1200,15,Mallorca
SANTA MARGALIDA,H 4* SUP,ESTABL.,NA,15,Mallorca
SANTA MARGALIDA,H 4* SUP,PLACES,NA,15,Mallorca
SANTA MARGALIDA,H 5*,ESTABL.,NA,15,Mallorca
SANTA MARGALIDA,H 5*,PLACES,NA,15,Mallorca
SANTA MARGALIDA,H 5* G.L.,ESTABL.,NA,15,Mallorca
SANTA MARGALIDA,H 5* G.L.,PLACES,NA,15,Mallorca
SANTA MARGALIDA,HA 1*,ESTABL.,NA,15,Mallorca
SANTA MARGALIDA,HA 1*,PLACES,NA,15,Mallorca
SANTA MARGALIDA,HA 2*,ESTABL.,NA,15,Mallorca
SANTA MARGALIDA,HA 2*,PLACES,NA,15,Mallorca
SANTA MARGALIDA,HA 3*,ESTABL.,5,15,Mallorca
SANTA MARGALIDA,HA 3*,PLACES,661,15,Mallorca
SANTA MARGALIDA,HA 3* SUP,ESTABL.,NA,15,Mallorca
SANTA MARGALIDA,HA 3* SUP,PLACES,NA,15,Mallorca
SANTA MARGALIDA,HA 4*,ESTABL.,10,15,Mallorca
SANTA MARGALIDA,HA 4*,PLACES,4228,15,Mallorca
SANTA MARGALIDA,HA 4* SUP,ESTABL.,NA,15,Mallorca
SANTA MARGALIDA,HA 4* SUP,PLACES,NA,15,Mallorca
SANTA MARGALIDA,HA 5*,ESTABL.,NA,15,Mallorca
SANTA MARGALIDA,HA 5*,PLACES,NA,15,Mallorca
SANTA MARGALIDA,HO,ESTABL.,NA,15,Mallorca
SANTA MARGALIDA,HO,PLACES,NA,15,Mallorca
SANTA MARGALIDA,HR  1*,ESTABL.,NA,15,Mallorca
SANTA MARGALIDA,HR  1*,PLACES,NA,15,Mallorca
SANTA MARGALIDA,HR 2*,ESTABL.,NA,15,Mallorca
SANTA MARGALIDA,HR 2*,PLACES,NA,15,Mallorca
SANTA MARGALIDA,HR 3*,ESTABL.,NA,15,Mallorca
SANTA MARGALIDA,HR 3*,PLACES,NA,15,Mallorca
SANTA MARGALIDA,HR 5*,ESTABL.,NA,15,Mallorca
SANTA MARGALIDA,HR 5*,PLACES,NA,15,Mallorca
SANTA MARGALIDA,HR,ESTABL.,1,15,Mallorca
SANTA MARGALIDA,HR,PLACES,50,15,Mallorca
SANTA MARGALIDA,HS 1*,ESTABL.,1,15,Mallorca
SANTA MARGALIDA,HS 1*,PLACES,69,15,Mallorca
SANTA MARGALIDA,HS 2*,ESTABL.,1,15,Mallorca
SANTA MARGALIDA,HS 2*,PLACES,68,15,Mallorca
SANTA MARGALIDA,HS 3*,ESTABL.,1,15,Mallorca
SANTA MARGALIDA,HS 3*,PLACES,142,15,Mallorca
SANTA MARGALIDA,HSR 1*,ESTABL.,2,15,Mallorca
SANTA MARGALIDA,HSR 1*,PLACES,64,15,Mallorca
SANTA MARGALIDA,HSR 2*,ESTABL.,NA,15,Mallorca
SANTA MARGALIDA,HSR 2*,PLACES,NA,15,Mallorca
SANTA MARGALIDA,HSR 3*,ESTABL.,NA,15,Mallorca
SANTA MARGALIDA,HSR 3*,PLACES,NA,15,Mallorca
SANTA MARGALIDA,PENS 2*,ESTABL.,NA,15,Mallorca
SANTA MARGALIDA,PENS 2*,PLACES,NA,15,Mallorca
SANTA MARGALIDA,TI,ESTABL.,NA,15,Mallorca
SANTA MARGALIDA,TI,PLACES,NA,15,Mallorca
SANTA MARGALIDA,TOTAL,ESTABL.,59,15,Mallorca
SANTA MARGALIDA,TOTAL,PLACES,13217,15,Mallorca
SANTA MARIA DEL CAMÍ,A 1 Ll,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,A 1 Ll,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,A 2 Ll,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,A 2 Ll,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,A 3 Ll,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,A 3 Ll,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,A 4 Ll,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,A 4 Ll,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,AG,ESTABL.,3,15,Mallorca
SANTA MARIA DEL CAMÍ,AG,PLACES,44,15,Mallorca
SANTA MARIA DEL CAMÍ,CH,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,CH,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,CT,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,CT,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,CV 2*,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,CV 2*,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,CV 3*,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,CV 3*,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,F,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,F,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,H 1*,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,H 1*,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,H 2*,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,H 2*,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,H 3*,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,H 3*,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,H 3*SUP,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,H 3*SUP,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,H 4*,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,H 4*,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,H 4* SUP,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,H 4* SUP,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,H 5*,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,H 5*,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,H 5* G.L.,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,H 5* G.L.,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HA 1*,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HA 1*,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HA 2*,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HA 2*,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HA 3*,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HA 3*,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HA 3* SUP,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HA 3* SUP,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HA 4*,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HA 4*,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HA 4* SUP,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HA 4* SUP,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HA 5*,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HA 5*,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HO,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HO,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HR  1*,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HR  1*,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HR 2*,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HR 2*,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HR 3*,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HR 3*,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HR 5*,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HR 5*,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HR,ESTABL.,1,15,Mallorca
SANTA MARIA DEL CAMÍ,HR,PLACES,41,15,Mallorca
SANTA MARIA DEL CAMÍ,HS 1*,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HS 1*,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HS 2*,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HS 2*,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HS 3*,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HS 3*,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HSR 1*,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HSR 1*,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HSR 2*,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HSR 2*,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HSR 3*,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,HSR 3*,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,PENS 2*,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,PENS 2*,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,TI,ESTABL.,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,TI,PLACES,NA,15,Mallorca
SANTA MARIA DEL CAMÍ,TOTAL,ESTABL.,4,15,Mallorca
SANTA MARIA DEL CAMÍ,TOTAL,PLACES,85,15,Mallorca
SANTANYÍ,A 1 Ll,ESTABL.,7,15,Mallorca
SANTANYÍ,A 1 Ll,PLACES,163,15,Mallorca
SANTANYÍ,A 2 Ll,ESTABL.,19,15,Mallorca
SANTANYÍ,A 2 Ll,PLACES,2169,15,Mallorca
SANTANYÍ,A 3 Ll,ESTABL.,10,15,Mallorca
SANTANYÍ,A 3 Ll,PLACES,1471,15,Mallorca
SANTANYÍ,A 4 Ll,ESTABL.,NA,15,Mallorca
SANTANYÍ,A 4 Ll,PLACES,NA,15,Mallorca
SANTANYÍ,AG,ESTABL.,4,15,Mallorca
SANTANYÍ,AG,PLACES,58,15,Mallorca
SANTANYÍ,CH,ESTABL.,2,15,Mallorca
SANTANYÍ,CH,PLACES,70,15,Mallorca
SANTANYÍ,CT,ESTABL.,NA,15,Mallorca
SANTANYÍ,CT,PLACES,NA,15,Mallorca
SANTANYÍ,CV 2*,ESTABL.,NA,15,Mallorca
SANTANYÍ,CV 2*,PLACES,NA,15,Mallorca
SANTANYÍ,CV 3*,ESTABL.,NA,15,Mallorca
SANTANYÍ,CV 3*,PLACES,NA,15,Mallorca
SANTANYÍ,F,ESTABL.,2,15,Mallorca
SANTANYÍ,F,PLACES,70,15,Mallorca
SANTANYÍ,H 1*,ESTABL.,1,15,Mallorca
SANTANYÍ,H 1*,PLACES,76,15,Mallorca
SANTANYÍ,H 2*,ESTABL.,3,15,Mallorca
SANTANYÍ,H 2*,PLACES,268,15,Mallorca
SANTANYÍ,H 3*,ESTABL.,11,15,Mallorca
SANTANYÍ,H 3*,PLACES,2920,15,Mallorca
SANTANYÍ,H 3*SUP,ESTABL.,NA,15,Mallorca
SANTANYÍ,H 3*SUP,PLACES,NA,15,Mallorca
SANTANYÍ,H 4*,ESTABL.,6,15,Mallorca
SANTANYÍ,H 4*,PLACES,1208,15,Mallorca
SANTANYÍ,H 4* SUP,ESTABL.,NA,15,Mallorca
SANTANYÍ,H 4* SUP,PLACES,NA,15,Mallorca
SANTANYÍ,H 5*,ESTABL.,1,15,Mallorca
SANTANYÍ,H 5*,PLACES,759,15,Mallorca
SANTANYÍ,H 5* G.L.,ESTABL.,NA,15,Mallorca
SANTANYÍ,H 5* G.L.,PLACES,NA,15,Mallorca
SANTANYÍ,HA 1*,ESTABL.,NA,15,Mallorca
SANTANYÍ,HA 1*,PLACES,NA,15,Mallorca
SANTANYÍ,HA 2*,ESTABL.,1,15,Mallorca
SANTANYÍ,HA 2*,PLACES,93,15,Mallorca
SANTANYÍ,HA 3*,ESTABL.,10,15,Mallorca
SANTANYÍ,HA 3*,PLACES,3722,15,Mallorca
SANTANYÍ,HA 3* SUP,ESTABL.,NA,15,Mallorca
SANTANYÍ,HA 3* SUP,PLACES,NA,15,Mallorca
SANTANYÍ,HA 4*,ESTABL.,3,15,Mallorca
SANTANYÍ,HA 4*,PLACES,2524,15,Mallorca
SANTANYÍ,HA 4* SUP,ESTABL.,1,15,Mallorca
SANTANYÍ,HA 4* SUP,PLACES,378,15,Mallorca
SANTANYÍ,HA 5*,ESTABL.,1,15,Mallorca
SANTANYÍ,HA 5*,PLACES,94,15,Mallorca
SANTANYÍ,HO,ESTABL.,NA,15,Mallorca
SANTANYÍ,HO,PLACES,NA,15,Mallorca
SANTANYÍ,HR  1*,ESTABL.,NA,15,Mallorca
SANTANYÍ,HR  1*,PLACES,NA,15,Mallorca
SANTANYÍ,HR 2*,ESTABL.,NA,15,Mallorca
SANTANYÍ,HR 2*,PLACES,NA,15,Mallorca
SANTANYÍ,HR 3*,ESTABL.,NA,15,Mallorca
SANTANYÍ,HR 3*,PLACES,NA,15,Mallorca
SANTANYÍ,HR 5*,ESTABL.,NA,15,Mallorca
SANTANYÍ,HR 5*,PLACES,NA,15,Mallorca
SANTANYÍ,HR,ESTABL.,NA,15,Mallorca
SANTANYÍ,HR,PLACES,NA,15,Mallorca
SANTANYÍ,HS 1*,ESTABL.,8,15,Mallorca
SANTANYÍ,HS 1*,PLACES,325,15,Mallorca
SANTANYÍ,HS 2*,ESTABL.,5,15,Mallorca
SANTANYÍ,HS 2*,PLACES,274,15,Mallorca
SANTANYÍ,HS 3*,ESTABL.,NA,15,Mallorca
SANTANYÍ,HS 3*,PLACES,NA,15,Mallorca
SANTANYÍ,HSR 1*,ESTABL.,6,15,Mallorca
SANTANYÍ,HSR 1*,PLACES,215,15,Mallorca
SANTANYÍ,HSR 2*,ESTABL.,5,15,Mallorca
SANTANYÍ,HSR 2*,PLACES,119,15,Mallorca
SANTANYÍ,HSR 3*,ESTABL.,NA,15,Mallorca
SANTANYÍ,HSR 3*,PLACES,NA,15,Mallorca
SANTANYÍ,PENS 2*,ESTABL.,NA,15,Mallorca
SANTANYÍ,PENS 2*,PLACES,NA,15,Mallorca
SANTANYÍ,TI,ESTABL.,3,15,Mallorca
SANTANYÍ,TI,PLACES,41,15,Mallorca
SANTANYÍ,TOTAL,ESTABL.,109,15,Mallorca
SANTANYÍ,TOTAL,PLACES,17017,15,Mallorca
SELVA,A 1 Ll,ESTABL.,NA,15,Mallorca
SELVA,A 1 Ll,PLACES,NA,15,Mallorca
