Variables;n_componentes;rho;phi_1;sigma2;MAPE;RMSE_rel
Total_arima, ConsumoEuros_arima, NumeroSociedades_arima, Electricidad_arima;3;-0,999000000000000;0,998603680463963;8,08180933371804;0,170008510034988;0,176686292543143
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, NumeroSociedades_arima, Electricidad_arima, Carbón y derivados_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998911442492579;7,82211950263885;0,164276805985774;0,176757587029482
Total_arima, ConsumoEuros_arima, ActivoHombres_arima, Carbón y derivados_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998338813658207;9,31226584933938;0,114856060550981;0,177305805797221
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivoHombres_arima, NumeroSociedades_arima, Carbón y derivados_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,997811207762616;10,67102229169098;0,222610820173861;0,177406160771401
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, PobTotal_arima, NumeroSociedades_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,997879674675425;9,90129867122505;0,188364450252643;0,177548838740442
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, PobTotal_arima, Carbón y derivados_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;6,33201727908469;0,152189206650497;0,177685884209810
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivoHombres_arima, Gas_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;6,15085340680101;0,130864608220435;0,177881402411850
Total_arima, ConsumoEuros_arima, ActivoHombres_arima, NumeroSociedades_arima, Electricidad_arima, Gas_arima, Capital_arima;3;-0,999000000000000;0,998954531598080;7,53651784895556;0,185747070980359;0,178003268675489
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, PobTotal_arima, Electricidad_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;6,32053887115256;0,151854503155790;0,178035693354588
Total_arima, ConsumoEuros_arima, NumeroSociedades_arima;3;-0,999000000000000;0,998827959803154;8,13798466654417;0,169292340507125;0,178045387804850
Total_arima, ConsumoEuros_arima, PobTotal_arima, NumeroSociedades_arima, Electricidad_arima, Gas_arima;3;-0,999000000000000;0,998989444179710;7,56531976080087;0,193028831327811;0,178164039034642
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, Carbón y derivados_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;6,64782179036250;0,156054783985459;0,178218931412491
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, PobTotal_arima, NumeroSociedades_arima, Capital_arima;3;-0,999000000000000;0,997824250260286;10,31599203531442;0,192073108081736;0,178247843159051
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, PobTotal_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;6,27495200757471;0,152000087991612;0,178506484759388
Total_arima, ConsumoEuros_arima, PobTotal_arima, NumeroSociedades_arima, Electricidad_arima, Carbón y derivados_arima, Capital_arima;3;-0,999000000000000;0,998824203810867;8,18252725439948;0,213746886270089;0,178552311313197
Total_arima, ConsumoEuros_arima, ActivoHombres_arima, NumeroSociedades_arima, Electricidad_arima, Capital_arima;3;-0,999000000000000;0,998965320549701;7,60650409164862;0,189594574403015;0,179209798725427
Total_arima, ConsumoEuros_arima, ActivoHombres_arima, Electricidad_arima, Gas_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998347450203821;9,39087690401512;0,116612698291078;0,179226141077045
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, PobTotal_arima, Carbón y derivados_arima;3;-0,999000000000000;0,999000000000000;6,20853848173542;0,157013313432109;0,179234768983737
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivoHombres_arima, NumeroSociedades_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998881098389810;6,95740712777201;0,203919716616790;0,179575152517197
Total_arima, ConsumoEuros_arima, PobTotal_arima, Electricidad_arima, Carbón y derivados_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998270691789647;9,84153998107869;0,211088884873862;0,179800778927762
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, PobTotal_arima, Gas_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;6,30129785380891;0,155384107681238;0,180431848442615
Total_arima, ConsumoEuros_arima, PobTotal_arima, Gas_arima, Capital_arima;3;-0,999000000000000;0,998393385323710;9,53031861685651;0,150585679993076;0,180737645384566
Total_arima, ConsumoEuros_arima, ActivoHombres_arima, NumeroSociedades_arima, Electricidad_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998760094232343;7,64362406221155;0,184358163594533;0,180862959917188
Total_arima, ConsumoEuros_arima, PobTotal_arima, Electricidad_arima, Gas_arima, Capital_arima;3;-0,999000000000000;0,998383157814551;9,60143391695363;0,155263505604658;0,180910576660658
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivoHombres_arima, NumeroSociedades_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;6,84308634854999;0,206625834407376;0,181114709760156
Total_arima, ConsumoEuros_arima, PobTotal_arima, Carbón y derivados_arima, Gas_arima, EurosDesembolsado_arima;3;-0,993763770803123;0,998402071262794;9,31600661452010;0,212413710872316;0,181333693946977
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivoHombres_arima, NumeroSociedades_arima, Electricidad_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998672966852671;7,10275887466255;0,210466262985504;0,181354547550295
Total_arima, ConsumoEuros_arima, PobTotal_arima, Carbón y derivados_arima, Capital_arima;3;-0,999000000000000;0,998427563396085;9,48094197851553;0,158674353352672;0,181491926850841
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, PobTotal_arima, Electricidad_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;6,32659216508085;0,153194543190427;0,181808790555763
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, Electricidad_arima, Carbón y derivados_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;6,63385667483270;0,163510640210661;0,182100565808189
Total_arima, ConsumoEuros_arima, ActivoHombres_arima, NumeroSociedades_arima, Carbón y derivados_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998523616002645;8,09205045924053;0,202148589520942;0,182160527705194
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, PobTotal_arima, Electricidad_arima, Gas_arima, Capital_arima;3;-0,999000000000000;0,998606100609014;6,65346083004923;0,158563395835542;0,182465116585681
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, Electricidad_arima, Carbón y derivados_arima, Capital_arima;3;-0,996914557531145;0,998866798212154;7,78621868548911;0,244484183133589;0,182536618043569
Total_arima, ConsumoEuros_arima, PobTotal_arima, Electricidad_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998334276998231;9,60007160760986;0,142544127671380;0,182625091980157
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, PobTotal_arima, Electricidad_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;6,38667961826661;0,153494128522430;0,182899898751176
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, NumeroSociedades_arima, Carbón y derivados_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998634840993056;7,10467571239699;0,177739625005479;0,183042355899753
Total_arima, ConsumoEuros_arima, ActivoHombres_arima, NumeroSociedades_arima, Gas_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998970006057589;7,50307324227441;0,179145866630081;0,183225274822285
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, PobTotal_arima, Carbón y derivados_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998664369537140;6,62838452257169;0,159696599690354;0,183490002537615
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, PobTotal_arima, NumeroSociedades_arima, Gas_arima, Capital_arima;3;-0,999000000000000;0,998863547202009;6,87986334030028;0,200013421447289;0,183699000910671
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, Electricidad_arima, Carbón y derivados_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,997703842322365;12,50295038261054;0,191936655408717;0,183791789618523
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, PobTotal_arima, Carbón y derivados_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;6,08605234870820;0,164659969708081;0,183795366013864
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, Carbón y derivados_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998550474341311;9,21925046700628;0,194914670567015;0,183895201106211
Total_arima, ConsumoEuros_arima, ActivoHombres_arima, Gas_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998378748142993;9,32195183930856;0,119133207081140;0,183925816592165
Total_arima, ConsumoEuros_arima, ActivoHombres_arima, Electricidad_arima, EurosDesembolsado_arima;3;-0,998175854029354;0,998310386429248;9,37974374679776;0,113811790030653;0,183966970159365
Total_arima, ConsumoEuros_arima, ActivoHombres_arima, NumeroSociedades_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998979198224327;7,52119264754800;0,183962055948227;0,184616952884171
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivoHombres_arima, Carbón y derivados_arima, Gas_arima, Capital_arima;3;-0,997196597275188;0,998864794303592;7,77531780614347;0,265055159110240;0,184762822597989
Total_arima, ConsumoEuros_arima, PobTotal_arima, ActivoHombres_arima, NumeroSociedades_arima;3;-0,999000000000000;0,998995758854055;6,73499216131673;0,182728513557854;0,184775275535195
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, PobTotal_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;6,32060418465058;0,157188743581269;0,185825007239661
Total_arima, ConsumoEuros_arima, ActivoHombres_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998340927911585;9,34779000710179;0,114411403923046;0,185909622601420
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, PobTotal_arima, Electricidad_arima, Carbón y derivados_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;6,05455501319694;0,171256076729343;0,186716377790364
Total_arima, ConsumoEuros_arima, PobTotal_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998336495911964;9,56099074062257;0,144426869540213;0,186742540838426
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, PobTotal_arima, Gas_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;6,30092151411155;0,156810413420495;0,186794093284081
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivoHombres_arima, Carbón y derivados_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;5,89962207671048;0,165146495873922;0,187018544752713
Total_arima, ConsumoEuros_arima, ActivoHombres_arima, NumeroSociedades_arima, Carbón y derivados_arima, Capital_arima;3;-0,999000000000000;0,998760218561814;8,09489501580262;0,212556211258202;0,187094887198279
Total_arima, ConsumoEuros_arima, ActivoHombres_arima, Electricidad_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998303571913961;9,38572793038142;0,117388564262719;0,187302943869484
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, NumeroSociedades_arima, Electricidad_arima, Carbón y derivados_arima, Capital_arima;3;-0,999000000000000;0,998766583216819;8,33254274403000;0,184826463275281;0,187346207826566
Total_arima, ConsumoEuros_arima, PobTotal_arima, ActivoHombres_arima, NumeroSociedades_arima, Electricidad_arima;3;-0,999000000000000;0,998963255789616;6,79363110855212;0,186284052622777;0,187382114273259
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, PobTotal_arima, Electricidad_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998657956403668;6,22343114226302;0,160449477380102;0,187527930823064
Total_arima, ConsumoEuros_arima, PobTotal_arima, Carbón y derivados_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,997795633009471;12,24501555488968;0,154317313398238;0,187828739561055
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, PobTotal_arima, NumeroSociedades_arima, Electricidad_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;6,92499775938927;0,211159443044508;0,188405539777353
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, PobTotal_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998626407385313;6,42198115516380;0,160887317743803;0,188583310391313
Total_arima, ConsumoEuros_arima, ActivoHombres_arima, NumeroSociedades_arima, Carbón y derivados_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998795660594430;8,29452955823998;0,247159143821480;0,188970006829516
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;6,70536404774019;0,203673476522508;0,189081541028918
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, PobTotal_arima, ActivoHombres_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;5,39189764163888;0,143003462666798;0,189349253435248
Total_arima, ConsumoEuros_arima, NumeroSociedades_arima, Gas_arima;3;-0,999000000000000;0,998510183342834;8,12640299530360;0,183624054089611;0,190125405191727
Total_arima, ConsumoEuros_arima, ActivoHombres_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998101165554894;10,36534011155340;0,119165226623243;0,190559472126624
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, PobTotal_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998419144889797;7,09454756930266;0,166024163309776;0,191389741976272
Total_arima, ConsumoEuros_arima, ActivoHombres_arima, Electricidad_arima, Carbón y derivados_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998458607558239;9,48320542257934;0,238575392718666;0,191651652824024
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, NumeroSociedades_arima, Electricidad_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;6,64072443436715;0,165775533831317;0,191781581862516
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, NumeroSociedades_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998714198616868;6,72576950884856;0,158970068238300;0,192379831145747
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, NumeroSociedades_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;6,50590517006764;0,159537082846103;0,193659955468482
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, PobTotal_arima, ActivoHombres_arima, NumeroSociedades_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;5,88514593996026;0,182801147536100;0,194123758196969
Total_arima, ConsumoEuros_arima, PobTotal_arima, Electricidad_arima, Gas_arima, Capital_arima, EurosDesembolsado_arima;3;-0,998999999999980;0,998358184692511;9,60816866159198;0,156110458360996;0,194140863978291
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivoHombres_arima, Electricidad_arima, Carbón y derivados_arima, Gas_arima;3;-0,999000000000000;0,998673729383775;5,97056574037601;0,178134069769797;0,195098411552196
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, Carbón y derivados_arima, Gas_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998439180980582;9,28613903096299;0,189818030194458;0,195350306551249
Total_arima, ConsumoEuros_arima, PobTotal_arima, Gas_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998376541658577;9,54044775633123;0,153770443208048;0,195903283089028
Total_arima, ConsumoEuros_arima, PobTotal_arima, Electricidad_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998311085673574;9,61799785888692;0,145665328520723;0,195954446528361
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, Electricidad_arima, Carbón y derivados_arima, Gas_arima, Capital_arima;3;-0,999000000000000;0,998419769740978;9,34351305174426;0,218338002570250;0,196150585695709
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, PobTotal_arima, Carbón y derivados_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998209587361335;8,04184275816301;0,175918231261901;0,196762420775882
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, PobTotal_arima, NumeroSociedades_arima, Carbón y derivados_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;7,19454003603271;0,235507516350700;0,196779653747954
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, PobTotal_arima, Electricidad_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;5,64870766444205;0,160382081093358;0,197112074102468
Total_arima, ConsumoEuros_arima, ActivoHombres_arima, Carbón y derivados_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998489573090216;9,43629010242811;0,245066237301831;0,197274641285273
Total_arima, ConsumoEuros_arima, NumeroSociedades_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998877547608244;8,03772650375559;0,202241356609286;0,198039402419544
Total_arima, ConsumoEuros_arima, PobTotal_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998334595513261;9,57459451051040;0,147481638749387;0,199190029543151
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, Carbón y derivados_arima, Gas_arima, Capital_arima;3;-0,999000000000000;0,998579892654436;9,29606805476394;0,223910654084188;0,199440908836548
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, NumeroSociedades_arima, Carbón y derivados_arima, Gas_arima, Capital_arima;3;-0,998997146475824;0,998797759054351;8,43596753333126;0,231001883242214;0,199627461911905
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, NumeroSociedades_arima, Carbón y derivados_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;7,09328235180272;0,206996247122704;0,200160537748010
Total_arima, ConsumoEuros_arima, PobTotal_arima, Carbón y derivados_arima, Gas_arima, Capital_arima, EurosDesembolsado_arima;3;-0,896031211405503;0,998456947888011;8,48138733157120;0,230278838545559;0,200232163527248
Total_arima, ConsumoEuros_arima, NumeroSociedades_arima, Carbón y derivados_arima, EurosDesembolsado_arima;3;-0,998999984145424;0,998519660336178;8,31753333177022;0,221031106428434;0,200584800372730
Total_arima, ConsumoEuros_arima, NumeroSociedades_arima, Electricidad_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998843449047092;8,17050020235028;0,208459623981562;0,201083150153233
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, Carbón y derivados_arima, Gas_arima, Capital_arima;3;-0,991096039578888;0,998948115713586;7,50411727560190;0,226237450368433;0,201741546217261
Total_arima, ConsumoEuros_arima, NumeroSociedades_arima, Electricidad_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998587862535878;8,33692627236917;0,212337949753988;0,202226678327984
Total_arima, ConsumoEuros_arima, NumeroSociedades_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998912840844575;8,06975706848934;0,210064057972509;0,202383587063067
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivoHombres_arima, NumeroSociedades_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;6,91470202240731;0,216746142275353;0,202443698226785
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, Electricidad_arima, Carbón y derivados_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998657347728274;8,65613850056782;0,299563014919213;0,202904593454377
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, NumeroSociedades_arima, Electricidad_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;6,72855019308860;0,178843632768642;0,203422664686525
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, PobTotal_arima, ActivoHombres_arima;3;-0,999000000000000;0,999000000000000;5,54393606764274;0,164847508591783;0,203422691589990
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, NumeroSociedades_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;6,63409173658675;0,172248601213361;0,203472097519057
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivoHombres_arima, NumeroSociedades_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;6,91944717007326;0,221126199868460;0,203792055484549
Total_arima, ConsumoEuros_arima, PobTotal_arima, Electricidad_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998318656287466;9,64395003918529;0,156839436461748;0,203934850062276
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, NumeroSociedades_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;6,17154543212488;0,148192229030750;0,203940894389154
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivoHombres_arima, NumeroSociedades_arima, Electricidad_arima, Capital_arima;3;-0,999000000000000;0,998584742866834;7,47970513981012;0,225447042602514;0,203996052571265
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivoHombres_arima, NumeroSociedades_arima, Gas_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;6,87799652442939;0,220537156678329;0,204109323393491
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, ActivoHombres_arima, NumeroSociedades_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;6,12865653863964;0,159920770104829;0,204375353325857
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, NumeroSociedades_arima, Gas_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;6,59190870551285;0,171325716852952;0,204656867015571
Total_arima, ConsumoEuros_arima, PobTotal_arima, Carbón y derivados_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998319178774588;9,56915060512199;0,165697021674384;0,205105765535488
Total_arima, ConsumoEuros_arima, PobTotal_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998353365414664;9,54156378334949;0,155259124859615;0,205229695160738
Total_arima, ConsumoEuros_arima, ActivoHombres_arima, Carbón y derivados_arima, Gas_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998482447423194;9,41911304458601;0,240079283662716;0,205920786114285
Total_arima, ConsumoEuros_arima, ActivoHombres_arima, NumeroSociedades_arima, Electricidad_arima, Carbón y derivados_arima, Capital_arima;3;-0,999000000000000;0,998745958117938;8,38065873881395;0,245645375311015;0,205954526677797
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, ActivoHombres_arima, NumeroSociedades_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;6,22618884369843;0,161580986335707;0,206318293493055
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, NumeroSociedades_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;6,63519998583840;0,169059633423792;0,206362278264868
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, NumeroSociedades_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;6,07580068037106;0,152246174199073;0,206481929449980
Total_arima, ConsumoEuros_arima, ActivoHombres_arima, NumeroSociedades_arima, Capital_arima;3;-0,688994493088937;0,998754378839836;5,37708263689281;0,214529693243034;0,206596989404158
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, Carbón y derivados_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998740126692041;8,51463434509283;0,304838866932771;0,206914072494928
Total_arima, ConsumoEuros_arima, PobTotal_arima, NumeroSociedades_arima, Carbón y derivados_arima;3;-0,999000000000000;0,999000000000000;7,03731040770886;0,238911134503597;0,207926803371938
Total_arima, ConsumoEuros_arima, PobTotal_arima, Electricidad_arima, Carbón y derivados_arima, Gas_arima, Capital_arima;3;-0,999000000000000;0,998391851220955;9,62025230474864;0,248753703481284;0,207942547528717
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, NumeroSociedades_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,997750739477124;11,15721215187987;0,230369983351490;0,208472164778373
Total_arima, ConsumoEuros_arima, PobTotal_arima, NumeroSociedades_arima, Carbón y derivados_arima, Gas_arima, Capital_arima;3;-0,999000000000000;0,998525962392972;8,78929767249733;0,259588704117779;0,209112008881110
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, PobTotal_arima, ActivoHombres_arima, Electricidad_arima;3;-0,999000000000000;0,999000000000000;5,60586193304334;0,173711229447796;0,209232707548843
Total_arima, ConsumoEuros_arima, PobTotal_arima, NumeroSociedades_arima, Electricidad_arima, Carbón y derivados_arima;3;-0,999000000000000;0,999000000000000;7,08518735477759;0,237758491702048;0,209822692612570
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, Carbón y derivados_arima, Gas_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998755598093235;8,35955635793706;0,292365443683833;0,211240916935090
Total_arima, ConsumoEuros_arima, NumeroSociedades_arima, Gas_arima, Capital_arima;3;-0,999000000000000;0,997738290713472;11,74786057920896;0,213236326904903;0,212764261433879
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, PobTotal_arima, Carbón y derivados_arima, Gas_arima, Capital_arima;3;-0,999000000000000;0,998450535010789;8,85528430900652;0,179740511938139;0,212785791329601
Total_arima, ConsumoEuros_arima, PobTotal_arima, Carbón y derivados_arima, Gas_arima, Capital_arima;3;-0,999000000000000;0,998218648615288;10,13007384173030;0,253417938531745;0,212817885094116
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, PobTotal_arima, ActivoHombres_arima, NumeroSociedades_arima;3;-0,999000000000000;0,999000000000000;5,77561478117044;0,208665973472966;0,212904483369877
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, NumeroSociedades_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;7,22602435983512;0,236765008811600;0,213328023005371
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, NumeroSociedades_arima, Carbón y derivados_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;7,43795303541620;0,156026540557515;0,215077424930141
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivoHombres_arima, Electricidad_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;5,36602232672142;0,181652842332941;0,215267299832269
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, Electricidad_arima, Carbón y derivados_arima, Capital_arima;3;-0,999000000000000;0,998375037988069;9,03492732337697;0,156147890155303;0,216156241260873
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, PobTotal_arima, ActivoHombres_arima, NumeroSociedades_arima, Electricidad_arima;3;-0,999000000000000;0,999000000000000;5,79023760346499;0,213923565865984;0,216513847590438
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, NumeroSociedades_arima, Electricidad_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998961125624845;7,67732544934004;0,243962618887750;0,216923691687918
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, Electricidad_arima, Gas_arima, Capital_arima;3;-0,999000000000000;0,998362520101606;9,20261397088627;0,131262562175666;0,218044523982990
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivoHombres_arima, NumeroSociedades_arima, Carbón y derivados_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;7,40096813490956;0,264409907960216;0,218282739297137
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, NumeroSociedades_arima, Electricidad_arima, Carbón y derivados_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998592278401458;8,66166250169407;0,282935180954517;0,219060158725590
