Variables;n_componentes;rho;phi_1;sigma2;MAPE;RMSE_rel
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, NumeroSociedades_arima;3;-0,999000000000000;0,999000000000000;0,694713516543805;0,138980637407900;0,154435269506866
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept NumeroSociedades_arima;3;-0,999000000000000;0,999000000000000;0,694713516543805;0,138980637407900;0,154435269506866
Total_arima, ConsumoEuros_arima, PobTotal_arima, ActivoHombres_arima, NumeroSociedades_arima, Carbón y derivados_arima, Gas_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998826331893401;0,798195056894527;0,193007048820507;0,154705265468382
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept PobTotal_arima, Intercept ActivoHombres_arima, Intercept NumeroSociedades_arima, Intercept Carbón y derivados_arima, Intercept Gas_arima, Intercept Capital_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,998826331893401;0,798195056894527;0,193007048820507;0,154705265468382
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivoHombres_arima, Electricidad_arima, Carbón y derivados_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998983302587647;0,693046202380640;0,186784034635661;0,154716243985487
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivoHombres_arima, Intercept Electricidad_arima, Intercept Carbón y derivados_arima, Intercept Capital_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,998983302587647;0,693046202380640;0,186784034635661;0,154716243985487
Total_arima, ConsumoEuros_arima, ActivoHombres_arima, Electricidad_arima, Carbón y derivados_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998391066063846;0,925679316169100;0,150665138466109;0,154731898399227
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept ActivoHombres_arima, Intercept Electricidad_arima, Intercept Carbón y derivados_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,998391066063846;0,925679316169100;0,150665138466109;0,154731898399227
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, Carbón y derivados_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,696737458192341;0,126919219069308;0,154737744927875
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept Carbón y derivados_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,696737458192341;0,126919219069308;0,154737744927875
Total_arima, ConsumoEuros_arima, ActivoHombres_arima, NumeroSociedades_arima, Gas_arima;3;-0,999000000000000;0,998937187142223;0,741373287551751;0,143347750481108;0,154826991853310
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept ActivoHombres_arima, Intercept NumeroSociedades_arima, Intercept Gas_arima;3;-0,999000000000000;0,998937187142223;0,741373287551751;0,143347750481108;0,154826991853310
Total_arima, ConsumoEuros_arima, PobTotal_arima, ActivoHombres_arima, NumeroSociedades_arima, Carbón y derivados_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998787110889192;0,726599695293062;0,147414810392812;0,154893897880398
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept PobTotal_arima, Intercept ActivoHombres_arima, Intercept NumeroSociedades_arima, Intercept Carbón y derivados_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,998787110889192;0,726599695293062;0,147414810392812;0,154893897880398
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivoHombres_arima, Carbón y derivados_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;0,644822479322932;0,136376821887389;0,154937688205451
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivoHombres_arima, Intercept Carbón y derivados_arima, Intercept Capital_arima;3;-0,999000000000000;0,999000000000000;0,644822479322932;0,136376821887389;0,154937688205451
Total_arima, ConsumoEuros_arima, PobTotal_arima, ActivoHombres_arima, NumeroSociedades_arima, Electricidad_arima, Carbón y derivados_arima, Gas_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998782083833499;0,796187540894745;0,194674262181185;0,155090282976208
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept PobTotal_arima, Intercept ActivoHombres_arima, Intercept NumeroSociedades_arima, Intercept Electricidad_arima, Intercept Carbón y derivados_arima, Intercept Gas_arima, Intercept Capital_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,998782083833499;0,796187540894745;0,194674262181185;0,155090282976208
Total_arima, ConsumoEuros_arima, ActivoHombres_arima, Electricidad_arima, Capital_arima;3;-0,999000000000000;0,998319923297318;0,933970244744881;0,107615127968989;0,155106382308623
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept ActivoHombres_arima, Intercept Electricidad_arima, Intercept Capital_arima;3;-0,999000000000000;0,998319923297318;0,933970244744881;0,107615127968989;0,155106382308623
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, PobTotal_arima, ActivoHombres_arima, NumeroSociedades_arima, Electricidad_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;0,627680598127162;0,141483688440359;0,155322416731246
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept PobTotal_arima, Intercept ActivoHombres_arima, Intercept NumeroSociedades_arima, Intercept Electricidad_arima, Intercept Gas_arima;3;-0,999000000000000;0,999000000000000;0,627680598127162;0,141483688440359;0,155322416731246
Total_arima, ConsumoEuros_arima, PobTotal_arima, ActivoHombres_arima, NumeroSociedades_arima, Electricidad_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998648066394731;0,720658405027394;0,146983510252363;0,155369143876566
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept PobTotal_arima, Intercept ActivoHombres_arima, Intercept NumeroSociedades_arima, Intercept Electricidad_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,998648066394731;0,720658405027394;0,146983510252363;0,155369143876566
Total_arima, ConsumoEuros_arima, PobTotal_arima, NumeroSociedades_arima, Carbón y derivados_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998896324799745;0,765920509991491;0,170755666800482;0,155471394899988
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept PobTotal_arima, Intercept NumeroSociedades_arima, Intercept Carbón y derivados_arima, Intercept Capital_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,998896324799745;0,765920509991491;0,170755666800482;0,155471394899988
Total_arima, ConsumoEuros_arima, PobTotal_arima, ActivoHombres_arima, NumeroSociedades_arima, Electricidad_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,693300409136788;0,145647887494595;0,155768017442802
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept PobTotal_arima, Intercept ActivoHombres_arima, Intercept NumeroSociedades_arima, Intercept Electricidad_arima, Intercept Capital_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,693300409136788;0,145647887494595;0,155768017442802
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, Gas_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;0,689984573180782;0,123917636603591;0,155789009368713
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept Gas_arima, Intercept Capital_arima;3;-0,999000000000000;0,999000000000000;0,689984573180782;0,123917636603591;0,155789009368713
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;0,690186830740091;0,127988139254465;0,155820439164073
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept Capital_arima;3;-0,999000000000000;0,999000000000000;0,690186830740091;0,127988139254465;0,155820439164073
Total_arima, ConsumoEuros_arima, PobTotal_arima, ActivoHombres_arima, NumeroSociedades_arima, Electricidad_arima, Gas_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,694799005786566;0,143878081598399;0,155897033869724
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept PobTotal_arima, Intercept ActivoHombres_arima, Intercept NumeroSociedades_arima, Intercept Electricidad_arima, Intercept Gas_arima, Intercept Capital_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,694799005786566;0,143878081598399;0,155897033869724
Total_arima, ConsumoEuros_arima, PobTotal_arima, ActivoHombres_arima, Carbón y derivados_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998244291098038;0,910353476832306;0,114996842200931;0,155993284686944
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept PobTotal_arima, Intercept ActivoHombres_arima, Intercept Carbón y derivados_arima, Intercept Capital_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,998244291098038;0,910353476832306;0,114996842200931;0,155993284686944
Total_arima, ConsumoEuros_arima, PobTotal_arima, Carbón y derivados_arima;3;-0,999000000000000;0,998348026001729;0,943417391832650;0,153390815207366;0,156213452913867
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept PobTotal_arima, Intercept Carbón y derivados_arima;3;-0,999000000000000;0,998348026001729;0,943417391832650;0,153390815207366;0,156213452913867
Total_arima, ConsumoEuros_arima, PobTotal_arima, NumeroSociedades_arima, Carbón y derivados_arima, Capital_arima;3;-0,999000000000000;0,998913916060818;0,757703298621500;0,177711475684764;0,156265815836101
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept PobTotal_arima, Intercept NumeroSociedades_arima, Intercept Carbón y derivados_arima, Intercept Capital_arima;3;-0,999000000000000;0,998913916060818;0,757703298621500;0,177711475684764;0,156265815836101
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivoHombres_arima, Carbón y derivados_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,642732976952405;0,134825601414612;0,156393600495963
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivoHombres_arima, Intercept Carbón y derivados_arima, Intercept Capital_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,642732976952405;0,134825601414612;0,156393600495963
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, Electricidad_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998632485397639;0,754538806719813;0,122709345814527;0,156601703972536
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept Electricidad_arima, Intercept Gas_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,998632485397639;0,754538806719813;0,122709345814527;0,156601703972536
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivoHombres_arima, Carbón y derivados_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,636102060740339;0,132917863823736;0,156740017536739
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivoHombres_arima, Intercept Carbón y derivados_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,636102060740339;0,132917863823736;0,156740017536739
Total_arima, ConsumoEuros_arima, ActivoHombres_arima, Capital_arima;3;-0,999000000000000;0,998081316974044;1,040250139948718;0,107084207318834;0,156758425013231
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept ActivoHombres_arima, Intercept Capital_arima;3;-0,999000000000000;0,998081316974044;1,040250139948718;0,107084207318834;0,156758425013231
Total_arima, ConsumoEuros_arima, PobTotal_arima, Carbón y derivados_arima, Gas_arima;3;-0,999000000000000;0,998445800466371;0,925106531934993;0,144590476550312;0,156760490571550
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept PobTotal_arima, Intercept Carbón y derivados_arima, Intercept Gas_arima;3;-0,999000000000000;0,998445800466371;0,925106531934993;0,144590476550312;0,156760490571550
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, Electricidad_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,700407421343469;0,126818607159095;0,156840128070328
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept Electricidad_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,700407421343469;0,126818607159095;0,156840128070328
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivoHombres_arima, Carbón y derivados_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998759370809520;0,768943788403691;0,229697936916523;0,156910565536963
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivoHombres_arima, Intercept Carbón y derivados_arima, Intercept Gas_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,998759370809520;0,768943788403691;0,229697936916523;0,156910565536963
Total_arima, ConsumoEuros_arima, PobTotal_arima, Electricidad_arima, Carbón y derivados_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998359740475979;0,943375658052647;0,134451332611367;0,157065486224742
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept PobTotal_arima, Intercept Electricidad_arima, Intercept Carbón y derivados_arima, Intercept Capital_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,998359740475979;0,943375658052647;0,134451332611367;0,157065486224742
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivoHombres_arima, Electricidad_arima, Carbón y derivados_arima, Gas_arima, EurosDesembolsado_arima;3;-0,997788585798619;0,998901010050714;0,744287116307392;0,233935529858176;0,157178989520813
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivoHombres_arima, Intercept Electricidad_arima, Intercept Carbón y derivados_arima, Intercept Gas_arima, Intercept EurosDesembolsado_arima;3;-0,997788585798619;0,998901010050714;0,744287116307392;0,233935529858176;0,157178989520813
Total_arima, ConsumoEuros_arima, PobTotal_arima, ActivoHombres_arima, NumeroSociedades_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,693132708103224;0,145159482690028;0,157304751230233
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept PobTotal_arima, Intercept ActivoHombres_arima, Intercept NumeroSociedades_arima, Intercept Capital_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,693132708103224;0,145159482690028;0,157304751230233
Total_arima, ConsumoEuros_arima, ActivoHombres_arima, NumeroSociedades_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998561075334853;0,742588120921605;0,164231266252496;0,157381125861107
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept ActivoHombres_arima, Intercept NumeroSociedades_arima, Intercept Gas_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,998561075334853;0,742588120921605;0,164231266252496;0,157381125861107
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, PobTotal_arima, NumeroSociedades_arima;3;-0,999000000000000;0,999000000000000;0,631815973948058;0,145248435479612;0,157451086600739
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept PobTotal_arima, Intercept NumeroSociedades_arima;3;-0,999000000000000;0,999000000000000;0,631815973948058;0,145248435479612;0,157451086600739
Total_arima, ConsumoEuros_arima, ActivoHombres_arima, NumeroSociedades_arima, Carbón y derivados_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998837240356762;0,786534305604835;0,185411399856923;0,157519869963598
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept ActivoHombres_arima, Intercept NumeroSociedades_arima, Intercept Carbón y derivados_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,998837240356762;0,786534305604835;0,185411399856923;0,157519869963598
