MEDIDAS#es,MEDIDAS#ca,MEDIDAS_CODE,TIME_PERIOD#es,TIME_PERIOD#ca,TIME_PERIOD_CODE,TERRITORIO#es,TERRITORIO#ca,TERRITORIO_CODE,MOTIVO_PRINCIPAL_VIAJE_TURISTICO#es,MOTIVO_PRINCIPAL_VIAJE_TURISTICO#ca,MOTIVO_PRINCIPAL_VIAJE_TURISTICO_CODE,OBS_VALUE,ESTADO_OBSERVACION#es,ESTADO_OBSERVACION#ca,ESTADO_OBSERVACION_CODE,NOTAS_OBSERVACION#es,NOTAS_OBSERVACION#ca,CONFIDENCIALIDAD_OBSERVACION#es,CONFIDENCIALIDAD_OBSERVACION#ca
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,06/2021,06/2021,2021-M06,Mallorca,Mallorca,ES532,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,1724.04,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,06/2021,06/2021,2021-M06,Menorca,Menorca,ES533,Total,Total,_T,125786,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,06/2021,06/2021,2021-M06,Menorca,Menorca,ES533,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,7582,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,06/2021,06/2021,2021-M06,Menorca,Menorca,ES533,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,2184,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,06/2021,06/2021,2021-M06,Menorca,Menorca,ES533,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,116020,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,06/2021,06/2021,2021-M06,Menorca,Menorca,ES533,Total,Total,_T,757.71,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,06/2021,06/2021,2021-M06,Menorca,Menorca,ES533,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,891.45,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,06/2021,06/2021,2021-M06,Menorca,Menorca,ES533,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,786.71,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,06/2021,06/2021,2021-M06,Menorca,Menorca,ES533,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,749.69,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,06/2021,06/2021,2021-M06,Eivissa y Formentera,Eivissa i Formentera,ES531,Total,Total,_T,216201,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,06/2021,06/2021,2021-M06,Eivissa y Formentera,Eivissa i Formentera,ES531,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,3036,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,06/2021,06/2021,2021-M06,Eivissa y Formentera,Eivissa i Formentera,ES531,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,8298,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,06/2021,06/2021,2021-M06,Eivissa y Formentera,Eivissa i Formentera,ES531,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,204867,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,06/2021,06/2021,2021-M06,Eivissa y Formentera,Eivissa i Formentera,ES531,Total,Total,_T,926.61,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,06/2021,06/2021,2021-M06,Eivissa y Formentera,Eivissa i Formentera,ES531,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,06/2021,06/2021,2021-M06,Eivissa y Formentera,Eivissa i Formentera,ES531,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,1298.87,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,06/2021,06/2021,2021-M06,Eivissa y Formentera,Eivissa i Formentera,ES531,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,901.76,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,05/2021,05/2021,2021-M05,Illes Balears,Illes Balears,ES53,Total,Total,_T,477272,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,05/2021,05/2021,2021-M05,Illes Balears,Illes Balears,ES53,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,43926,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,05/2021,05/2021,2021-M05,Illes Balears,Illes Balears,ES53,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,36780,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,05/2021,05/2021,2021-M05,Illes Balears,Illes Balears,ES53,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,396566,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2021,05/2021,2021-M05,Illes Balears,Illes Balears,ES53,Total,Total,_T,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2021,05/2021,2021-M05,Illes Balears,Illes Balears,ES53,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2021,05/2021,2021-M05,Illes Balears,Illes Balears,ES53,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2021,05/2021,2021-M05,Illes Balears,Illes Balears,ES53,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,,Valor no disponible,Valor no disponible,O,,,,
Turistas,Turistes,TURISTAS,05/2021,05/2021,2021-M05,Mallorca,Mallorca,ES532,Total,Total,_T,357335,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,05/2021,05/2021,2021-M05,Mallorca,Mallorca,ES532,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,35976,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,05/2021,05/2021,2021-M05,Mallorca,Mallorca,ES532,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,25771,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,05/2021,05/2021,2021-M05,Mallorca,Mallorca,ES532,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,295588,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2021,05/2021,2021-M05,Mallorca,Mallorca,ES532,Total,Total,_T,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2021,05/2021,2021-M05,Mallorca,Mallorca,ES532,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2021,05/2021,2021-M05,Mallorca,Mallorca,ES532,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2021,05/2021,2021-M05,Mallorca,Mallorca,ES532,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,,Valor no disponible,Valor no disponible,O,,,,
Turistas,Turistes,TURISTAS,05/2021,05/2021,2021-M05,Menorca,Menorca,ES533,Total,Total,_T,32373,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,05/2021,05/2021,2021-M05,Menorca,Menorca,ES533,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,6835,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,05/2021,05/2021,2021-M05,Menorca,Menorca,ES533,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,3641,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,05/2021,05/2021,2021-M05,Menorca,Menorca,ES533,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,21898,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2021,05/2021,2021-M05,Menorca,Menorca,ES533,Total,Total,_T,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2021,05/2021,2021-M05,Menorca,Menorca,ES533,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2021,05/2021,2021-M05,Menorca,Menorca,ES533,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2021,05/2021,2021-M05,Menorca,Menorca,ES533,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,,Valor no disponible,Valor no disponible,O,,,,
Turistas,Turistes,TURISTAS,05/2021,05/2021,2021-M05,Eivissa y Formentera,Eivissa i Formentera,ES531,Total,Total,_T,87563,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,05/2021,05/2021,2021-M05,Eivissa y Formentera,Eivissa i Formentera,ES531,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,1115,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,05/2021,05/2021,2021-M05,Eivissa y Formentera,Eivissa i Formentera,ES531,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,7368,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,05/2021,05/2021,2021-M05,Eivissa y Formentera,Eivissa i Formentera,ES531,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,79080,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2021,05/2021,2021-M05,Eivissa y Formentera,Eivissa i Formentera,ES531,Total,Total,_T,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2021,05/2021,2021-M05,Eivissa y Formentera,Eivissa i Formentera,ES531,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2021,05/2021,2021-M05,Eivissa y Formentera,Eivissa i Formentera,ES531,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,05/2021,05/2021,2021-M05,Eivissa y Formentera,Eivissa i Formentera,ES531,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,,Valor no disponible,Valor no disponible,O,,,,
Turistas,Turistes,TURISTAS,04/2021,04/2021,2021-M04,Illes Balears,Illes Balears,ES53,Total,Total,_T,164325,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,04/2021,04/2021,2021-M04,Illes Balears,Illes Balears,ES53,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,24353,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,04/2021,04/2021,2021-M04,Illes Balears,Illes Balears,ES53,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,25046,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,04/2021,04/2021,2021-M04,Illes Balears,Illes Balears,ES53,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,114926,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2021,04/2021,2021-M04,Illes Balears,Illes Balears,ES53,Total,Total,_T,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2021,04/2021,2021-M04,Illes Balears,Illes Balears,ES53,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2021,04/2021,2021-M04,Illes Balears,Illes Balears,ES53,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2021,04/2021,2021-M04,Illes Balears,Illes Balears,ES53,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,,Valor no disponible,Valor no disponible,O,,,,
Turistas,Turistes,TURISTAS,04/2021,04/2021,2021-M04,Mallorca,Mallorca,ES532,Total,Total,_T,138305,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,04/2021,04/2021,2021-M04,Mallorca,Mallorca,ES532,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,21220,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,04/2021,04/2021,2021-M04,Mallorca,Mallorca,ES532,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,18603,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,04/2021,04/2021,2021-M04,Mallorca,Mallorca,ES532,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,98482,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2021,04/2021,2021-M04,Mallorca,Mallorca,ES532,Total,Total,_T,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2021,04/2021,2021-M04,Mallorca,Mallorca,ES532,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2021,04/2021,2021-M04,Mallorca,Mallorca,ES532,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2021,04/2021,2021-M04,Mallorca,Mallorca,ES532,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,,Valor no disponible,Valor no disponible,O,,,,
Turistas,Turistes,TURISTAS,04/2021,04/2021,2021-M04,Menorca,Menorca,ES533,Total,Total,_T,7992,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,04/2021,04/2021,2021-M04,Menorca,Menorca,ES533,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,2225,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,04/2021,04/2021,2021-M04,Menorca,Menorca,ES533,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,3043,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,04/2021,04/2021,2021-M04,Menorca,Menorca,ES533,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,2723,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2021,04/2021,2021-M04,Menorca,Menorca,ES533,Total,Total,_T,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2021,04/2021,2021-M04,Menorca,Menorca,ES533,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2021,04/2021,2021-M04,Menorca,Menorca,ES533,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2021,04/2021,2021-M04,Menorca,Menorca,ES533,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,,Valor no disponible,Valor no disponible,O,,,,
Turistas,Turistes,TURISTAS,04/2021,04/2021,2021-M04,Eivissa y Formentera,Eivissa i Formentera,ES531,Total,Total,_T,18029,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,04/2021,04/2021,2021-M04,Eivissa y Formentera,Eivissa i Formentera,ES531,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,908,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,04/2021,04/2021,2021-M04,Eivissa y Formentera,Eivissa i Formentera,ES531,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,3400,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,04/2021,04/2021,2021-M04,Eivissa y Formentera,Eivissa i Formentera,ES531,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,13721,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2021,04/2021,2021-M04,Eivissa y Formentera,Eivissa i Formentera,ES531,Total,Total,_T,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2021,04/2021,2021-M04,Eivissa y Formentera,Eivissa i Formentera,ES531,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2021,04/2021,2021-M04,Eivissa y Formentera,Eivissa i Formentera,ES531,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2021,04/2021,2021-M04,Eivissa y Formentera,Eivissa i Formentera,ES531,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,,Valor no disponible,Valor no disponible,O,,,,
Turistas,Turistes,TURISTAS,03/2021,03/2021,2021-M03,Illes Balears,Illes Balears,ES53,Total,Total,_T,99381,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,03/2021,03/2021,2021-M03,Illes Balears,Illes Balears,ES53,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,30124,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,03/2021,03/2021,2021-M03,Illes Balears,Illes Balears,ES53,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,24690,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,03/2021,03/2021,2021-M03,Illes Balears,Illes Balears,ES53,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,44567,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,03/2021,03/2021,2021-M03,Illes Balears,Illes Balears,ES53,Total,Total,_T,-46.05,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,03/2021,03/2021,2021-M03,Illes Balears,Illes Balears,ES53,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,12.76,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,03/2021,03/2021,2021-M03,Illes Balears,Illes Balears,ES53,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,21.97,Valor normal,Valor normal,A,,,,
