MEDIDAS#es,MEDIDAS#ca,MEDIDAS_CODE,TERRITORIO#es,TERRITORIO#ca,TERRITORIO_CODE,TIME_PERIOD#es,TIME_PERIOD#ca,TIME_PERIOD_CODE,LUGAR_RESIDENCIA#es,LUGAR_RESIDENCIA#ca,LUGAR_RESIDENCIA_CODE,OBS_VALUE,ESTADO_OBSERVACION#es,ESTADO_OBSERVACION#ca,ESTADO_OBSERVACION_CODE,NOTAS_OBSERVACION#es,NOTAS_OBSERVACION#ca,CONFIDENCIALIDAD_OBSERVACION#es,CONFIDENCIALIDAD_OBSERVACION#ca
Turistas,Turistes,TURISTAS,Andalucía,Andalusia,ES61,10/2020,10/2020,2020-M10,Reino Unido,Regne Unit,GB,31833,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Canarias,Canàries,ES70,10/2020,10/2020,2020-M10,Reino Unido,Regne Unit,GB,47213,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Cataluña,Catalunya,ES51,10/2020,10/2020,2020-M10,Reino Unido,Regne Unit,GB,9786,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Comunidad Valenciana,Comunitat Valenciana,ES52,10/2020,10/2020,2020-M10,Reino Unido,Regne Unit,GB,35465,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Madrid (Comunidad de),Madrid (Comunitat de),ES30,10/2020,10/2020,2020-M10,Reino Unido,Regne Unit,GB,802,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Resto de España,Resta d'Espanya,ES_O,10/2020,10/2020,2020-M10,Reino Unido,Regne Unit,GB,12607,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,España,Espanya,ES,10/2020,10/2020,2020-M10,Reino Unido,Regne Unit,GB,-91.00,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Illes Balears,Illes Balears,ES53,10/2020,10/2020,2020-M10,Reino Unido,Regne Unit,GB,-96.95,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Andalucía,Andalusia,ES61,10/2020,10/2020,2020-M10,Reino Unido,Regne Unit,GB,-89.08,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Canarias,Canàries,ES70,10/2020,10/2020,2020-M10,Reino Unido,Regne Unit,GB,-88.65,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Cataluña,Catalunya,ES51,10/2020,10/2020,2020-M10,Reino Unido,Regne Unit,GB,-94.33,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Comunidad Valenciana,Comunitat Valenciana,ES52,10/2020,10/2020,2020-M10,Reino Unido,Regne Unit,GB,-86.74,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Madrid (Comunidad de),Madrid (Comunitat de),ES30,10/2020,10/2020,2020-M10,Reino Unido,Regne Unit,GB,-98.75,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Resto de España,Resta d'Espanya,ES_O,10/2020,10/2020,2020-M10,Reino Unido,Regne Unit,GB,-86.63,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,España,Espanya,ES,09/2020,09/2020,2020-M09,Mundo (excluida España),Món (exclosa Espanya),5000_XES,1138868,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Illes Balears,Illes Balears,ES53,09/2020,09/2020,2020-M09,Mundo (excluida España),Món (exclosa Espanya),5000_XES,119145,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Andalucía,Andalusia,ES61,09/2020,09/2020,2020-M09,Mundo (excluida España),Món (exclosa Espanya),5000_XES,179190,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Canarias,Canàries,ES70,09/2020,09/2020,2020-M09,Mundo (excluida España),Món (exclosa Espanya),5000_XES,92548,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Cataluña,Catalunya,ES51,09/2020,09/2020,2020-M09,Mundo (excluida España),Món (exclosa Espanya),5000_XES,275206,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Comunidad Valenciana,Comunitat Valenciana,ES52,09/2020,09/2020,2020-M09,Mundo (excluida España),Món (exclosa Espanya),5000_XES,185154,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Madrid (Comunidad de),Madrid (Comunitat de),ES30,09/2020,09/2020,2020-M09,Mundo (excluida España),Món (exclosa Espanya),5000_XES,48085,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Resto de España,Resta d'Espanya,ES_O,09/2020,09/2020,2020-M09,Mundo (excluida España),Món (exclosa Espanya),5000_XES,239540,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,España,Espanya,ES,09/2020,09/2020,2020-M09,Mundo (excluida España),Món (exclosa Espanya),5000_XES,-87.12,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Illes Balears,Illes Balears,ES53,09/2020,09/2020,2020-M09,Mundo (excluida España),Món (exclosa Espanya),5000_XES,-94.06,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Andalucía,Andalusia,ES61,09/2020,09/2020,2020-M09,Mundo (excluida España),Món (exclosa Espanya),5000_XES,-86.97,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Canarias,Canàries,ES70,09/2020,09/2020,2020-M09,Mundo (excluida España),Món (exclosa Espanya),5000_XES,-90.28,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Cataluña,Catalunya,ES51,09/2020,09/2020,2020-M09,Mundo (excluida España),Món (exclosa Espanya),5000_XES,-86.32,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Comunidad Valenciana,Comunitat Valenciana,ES52,09/2020,09/2020,2020-M09,Mundo (excluida España),Món (exclosa Espanya),5000_XES,-81.70,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Madrid (Comunidad de),Madrid (Comunitat de),ES30,09/2020,09/2020,2020-M09,Mundo (excluida España),Món (exclosa Espanya),5000_XES,-92.80,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Resto de España,Resta d'Espanya,ES_O,09/2020,09/2020,2020-M09,Mundo (excluida España),Món (exclosa Espanya),5000_XES,-70.78,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,España,Espanya,ES,09/2020,09/2020,2020-M09,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,888270,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Illes Balears,Illes Balears,ES53,09/2020,09/2020,2020-M09,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,68726,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Andalucía,Andalusia,ES61,09/2020,09/2020,2020-M09,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,126938,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Canarias,Canàries,ES70,09/2020,09/2020,2020-M09,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,55218,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Cataluña,Catalunya,ES51,09/2020,09/2020,2020-M09,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,245922,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Comunidad Valenciana,Comunitat Valenciana,ES52,09/2020,09/2020,2020-M09,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,139013,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Madrid (Comunidad de),Madrid (Comunitat de),ES30,09/2020,09/2020,2020-M09,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,45058,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Resto de España,Resta d'Espanya,ES_O,09/2020,09/2020,2020-M09,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,207395,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,España,Espanya,ES,09/2020,09/2020,2020-M09,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,-83.81,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Illes Balears,Illes Balears,ES53,09/2020,09/2020,2020-M09,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,-90.88,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Andalucía,Andalusia,ES61,09/2020,09/2020,2020-M09,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,-86.27,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Canarias,Canàries,ES70,09/2020,09/2020,2020-M09,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,-84.61,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Cataluña,Catalunya,ES51,09/2020,09/2020,2020-M09,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,-84.43,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Comunidad Valenciana,Comunitat Valenciana,ES52,09/2020,09/2020,2020-M09,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,-77.66,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Madrid (Comunidad de),Madrid (Comunitat de),ES30,09/2020,09/2020,2020-M09,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,-92.23,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Resto de España,Resta d'Espanya,ES_O,09/2020,09/2020,2020-M09,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,-68.86,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,España,Espanya,ES,09/2020,09/2020,2020-M09,Alemania,Alemanya,DE,88109,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Illes Balears,Illes Balears,ES53,09/2020,09/2020,2020-M09,Alemania,Alemanya,DE,26919,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Andalucía,Andalusia,ES61,09/2020,09/2020,2020-M09,Alemania,Alemanya,DE,10443,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Canarias,Canàries,ES70,09/2020,09/2020,2020-M09,Alemania,Alemanya,DE,12612,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Cataluña,Catalunya,ES51,09/2020,09/2020,2020-M09,Alemania,Alemanya,DE,13645,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Comunidad Valenciana,Comunitat Valenciana,ES52,09/2020,09/2020,2020-M09,Alemania,Alemanya,DE,9134,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Madrid (Comunidad de),Madrid (Comunitat de),ES30,09/2020,09/2020,2020-M09,Alemania,Alemanya,DE,1343,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Resto de España,Resta d'Espanya,ES_O,09/2020,09/2020,2020-M09,Alemania,Alemanya,DE,14013,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,España,Espanya,ES,09/2020,09/2020,2020-M09,Alemania,Alemanya,DE,-93.04,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Illes Balears,Illes Balears,ES53,09/2020,09/2020,2020-M09,Alemania,Alemanya,DE,-95.83,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Andalucía,Andalusia,ES61,09/2020,09/2020,2020-M09,Alemania,Alemanya,DE,-91.23,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Canarias,Canàries,ES70,09/2020,09/2020,2020-M09,Alemania,Alemanya,DE,-92.96,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Cataluña,Catalunya,ES51,09/2020,09/2020,2020-M09,Alemania,Alemanya,DE,-91.62,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Comunidad Valenciana,Comunitat Valenciana,ES52,09/2020,09/2020,2020-M09,Alemania,Alemanya,DE,-85.45,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Madrid (Comunidad de),Madrid (Comunitat de),ES30,09/2020,09/2020,2020-M09,Alemania,Alemanya,DE,-96.82,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Resto de España,Resta d'Espanya,ES_O,09/2020,09/2020,2020-M09,Alemania,Alemanya,DE,-73.91,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,España,Espanya,ES,09/2020,09/2020,2020-M09,Reino Unido,Regne Unit,GB,162489,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Illes Balears,Illes Balears,ES53,09/2020,09/2020,2020-M09,Reino Unido,Regne Unit,GB,23500,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Andalucía,Andalusia,ES61,09/2020,09/2020,2020-M09,Reino Unido,Regne Unit,GB,41809,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Canarias,Canàries,ES70,09/2020,09/2020,2020-M09,Reino Unido,Regne Unit,GB,24718,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Cataluña,Catalunya,ES51,09/2020,09/2020,2020-M09,Reino Unido,Regne Unit,GB,15639,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Comunidad Valenciana,Comunitat Valenciana,ES52,09/2020,09/2020,2020-M09,Reino Unido,Regne Unit,GB,37007,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Madrid (Comunidad de),Madrid (Comunitat de),ES30,09/2020,09/2020,2020-M09,Reino Unido,Regne Unit,GB,1684,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Resto de España,Resta d'Espanya,ES_O,09/2020,09/2020,2020-M09,Reino Unido,Regne Unit,GB,18132,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,España,Espanya,ES,09/2020,09/2020,2020-M09,Reino Unido,Regne Unit,GB,-92.24,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Illes Balears,Illes Balears,ES53,09/2020,09/2020,2020-M09,Reino Unido,Regne Unit,GB,-96.13,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Andalucía,Andalusia,ES61,09/2020,09/2020,2020-M09,Reino Unido,Regne Unit,GB,-87.39,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Canarias,Canàries,ES70,09/2020,09/2020,2020-M09,Reino Unido,Regne Unit,GB,-94.03,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Cataluña,Catalunya,ES51,09/2020,09/2020,2020-M09,Reino Unido,Regne Unit,GB,-94.20,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Comunidad Valenciana,Comunitat Valenciana,ES52,09/2020,09/2020,2020-M09,Reino Unido,Regne Unit,GB,-88.67,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Madrid (Comunidad de),Madrid (Comunitat de),ES30,09/2020,09/2020,2020-M09,Reino Unido,Regne Unit,GB,-96.31,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Resto de España,Resta d'Espanya,ES_O,09/2020,09/2020,2020-M09,Reino Unido,Regne Unit,GB,-81.88,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,España,Espanya,ES,08/2020,08/2020,2020-M08,Mundo (excluida España),Món (exclosa Espanya),5000_XES,2440978,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Illes Balears,Illes Balears,ES53,08/2020,08/2020,2020-M08,Mundo (excluida España),Món (exclosa Espanya),5000_XES,453636,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Andalucía,Andalusia,ES61,08/2020,08/2020,2020-M08,Mundo (excluida España),Món (exclosa Espanya),5000_XES,363850,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Canarias,Canàries,ES70,08/2020,08/2020,2020-M08,Mundo (excluida España),Món (exclosa Espanya),5000_XES,240666,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Cataluña,Catalunya,ES51,08/2020,08/2020,2020-M08,Mundo (excluida España),Món (exclosa Espanya),5000_XES,458349,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Comunidad Valenciana,Comunitat Valenciana,ES52,08/2020,08/2020,2020-M08,Mundo (excluida España),Món (exclosa Espanya),5000_XES,429850,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Madrid (Comunidad de),Madrid (Comunitat de),ES30,08/2020,08/2020,2020-M08,Mundo (excluida España),Món (exclosa Espanya),5000_XES,60772,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Resto de España,Resta d'Espanya,ES_O,08/2020,08/2020,2020-M08,Mundo (excluida España),Món (exclosa Espanya),5000_XES,433855,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,España,Espanya,ES,08/2020,08/2020,2020-M08,Mundo (excluida España),Món (exclosa Espanya),5000_XES,-75.88,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Illes Balears,Illes Balears,ES53,08/2020,08/2020,2020-M08,Mundo (excluida España),Món (exclosa Espanya),5000_XES,-79.90,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Andalucía,Andalusia,ES61,08/2020,08/2020,2020-M08,Mundo (excluida España),Món (exclosa Espanya),5000_XES,-74.08,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Canarias,Canàries,ES70,08/2020,08/2020,2020-M08,Mundo (excluida España),Món (exclosa Espanya),5000_XES,-76.87,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Cataluña,Catalunya,ES51,08/2020,08/2020,2020-M08,Mundo (excluida España),Món (exclosa Espanya),5000_XES,-80.61,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Comunidad Valenciana,Comunitat Valenciana,ES52,08/2020,08/2020,2020-M08,Mundo (excluida España),Món (exclosa Espanya),5000_XES,-66.17,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Madrid (Comunidad de),Madrid (Comunitat de),ES30,08/2020,08/2020,2020-M08,Mundo (excluida España),Món (exclosa Espanya),5000_XES,-88.79,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,Resto de España,Resta d'Espanya,ES_O,08/2020,08/2020,2020-M08,Mundo (excluida España),Món (exclosa Espanya),5000_XES,-65.04,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,España,Espanya,ES,08/2020,08/2020,2020-M08,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,1890295,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Illes Balears,Illes Balears,ES53,08/2020,08/2020,2020-M08,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,265318,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,Andalucía,Andalusia,ES61,08/2020,08/2020,2020-M08,Otros países o territorios del Mundo (excluida España),Altres països o territoris del Món (exclosa Espanya),5000_XES_O,275741,Valor normal,Valor normal,A,,,,
